CdAponOrNu;FZZ_URB_%;FZZ_RUR_%;FZZ_NAT_%;ID;Cod_Regiao;Cod_UF;TIPO;Cod_Mun
3123502001001;20,972102;58,280407;20,747491;8252;3;31;11;3123502
3123528001001;21,776641;70,065928;8,157432;8253;3;31;11;3123528
3123601001001;32,175785;58,785742;9,038473;8254;3;31;5;3123601
3123700001001;41,165749;56,160250;2,674001;8255;3;31;5;3123700
3123809001001;26,064064;42,175996;31,759939;8256;3;31;7;3123809
3123858001001;37,971917;61,571611;0,456472;8257;3;31;5;3123858
3123908001001;42,194744;37,562208;20,243048;8258;3;31;6;3123908
3124005001001;27,767064;58,638229;13,594707;8259;3;31;5;3124005
3124104003001;41,172901;30,548891;28,278208;8260;3;31;7;3124104
3124104003002;54,698681;9,749197;35,552122;8261;3;31;4;3124104
3124203001001;30,126319;60,776719;9,096962;8262;3;31;5;3124203
3124302003001;20,967853;39,380851;39,651296;8263;3;31;13;3124302
3124302003002;32,281097;32,142270;35,576633;8264;3;31;7;3124302
3124401001001;20,155781;72,290116;7,554103;8265;3;31;11;3124401
3124500001001;28,761275;67,186886;4,051839;8266;3;31;5;3124500
3124609001001;37,665450;53,171052;9,163498;8267;3;31;5;3124609
3124708001001;26,456639;59,451271;14,092090;8268;3;31;5;3124708
3124807001001;22,662172;66,089195;11,248633;8269;3;31;11;3124807
3124906001001;31,025344;63,799816;5,174839;8270;3;31;5;3124906
3125002001001;49,523414;32,701475;17,775111;8271;3;31;6;3125002
3125101003001;51,652074;32,566106;15,781820;8272;3;31;2;3125101
3125200001001;32,333101;60,623871;7,043028;8273;3;31;5;3125200
3125309001001;29,308112;60,437053;10,254836;8274;3;31;5;3125309
3125408001001;25,177970;34,901844;39,920186;8275;3;31;7;3125408
3125507001001;28,493112;16,120211;55,386676;8276;3;31;9;3125507
3125606001001;29,324335;45,898678;24,776986;8277;3;31;6;3125606
3125705001001;30,490877;32,282416;37,226707;8278;3;31;7;3125705
3125804001001;32,959703;65,275065;1,765231;8279;3;31;5;3125804
3125903001001;28,958336;39,173615;31,868049;8280;3;31;7;3125903
3125952001001;24,433596;63,882802;11,683602;8281;3;31;11;3125952
3126000001001;40,354944;51,833896;7,811161;8282;3;31;5;3126000
3126109003001;97,293404;2,501865;0,204731;8283;3;31;1;3126109
3126109003002;35,763364;50,702172;13,534464;8284;3;31;5;3126109
3126109003003;97,703207;1,886975;0,409817;8285;3;31;1;3126109
3126208001001;22,770335;34,015011;43,214654;8286;3;31;13;3126208
3126307001001;28,484696;61,553200;9,962104;8287;3;31;5;3126307
3126406001001;39,290718;52,537096;8,172186;8288;3;31;5;3126406
3126505001001;16,516831;36,525870;46,957299;8289;3;31;13;3126505
3126604001001;22,352147;31,424344;46,223509;8290;3;31;13;3126604
3126703001001;26,214646;43,674196;30,111158;8291;3;31;7;3126703
3126752001001;16,401352;63,077665;20,520982;8292;3;31;11;3126752
3126802001001;19,624934;66,107329;14,267737;8293;3;31;11;3126802
3126901001001;34,752000;55,024484;10,223516;8294;3;31;5;3126901
3126950001001;24,349220;54,958275;20,692505;8295;3;31;11;3126950
3127008001001;44,275400;42,269582;13,455017;8296;3;31;6;3127008
3127057001001;25,087951;53,330709;21,581340;8297;3;31;5;3127057
3127073001001;13,643275;28,830622;57,526102;8298;3;31;14;3127073
3127107003001;92,978343;6,845226;0,176432;8299;3;31;1;3127107
3127107003002;33,337777;59,315288;7,346935;8300;3;31;5;3127107
3127206001001;39,846707;45,865251;14,288042;8301;3;31;6;3127206
3127305001001;32,713866;61,604375;5,681760;8302;3;31;5;3127305
3127339001001;19,765035;43,239192;36,995774;8303;3;31;13;3127339
3127354001001;19,266717;45,178144;35,555139;8304;3;31;13;3127354
3127370001001;36,772944;52,452483;10,774574;8305;3;31;5;3127370
3127388001001;41,607127;44,225589;14,167284;8306;3;31;6;3127388
3127404001001;34,042338;43,034962;22,922700;8307;3;31;6;3127404
3127503001001;36,736520;46,951174;16,312306;8308;3;31;6;3127503
3127602001001;29,166393;26,486881;44,346726;8309;3;31;7;3127602
3127701005001;23,407722;65,053343;11,538935;8310;3;31;11;3127701
3127701005002;99,039377;0,960623;0,000000;8311;3;31;1;3127701
3127701005003;98,736951;1,263049;0,000000;8312;3;31;1;3127701
3127701005004;96,672270;3,251494;0,076236;8313;3;31;1;3127701
3127701005005;99,424980;0,470040;0,104980;8314;3;31;1;3127701
3127701005006;98,705105;1,209448;0,085447;8315;3;31;1;3127701
3127701005007;99,424227;0,575773;0,000000;8316;3;31;1;3127701
3127701005008;98,893817;1,106183;0,000000;8317;3;31;1;3127701
3127701005009;99,078570;0,921430;0,000000;8318;3;31;1;3127701
3127701005010;98,416772;1,423874;0,159354;8319;3;31;1;3127701
3127701005011;98,931785;1,068215;0,000000;8320;3;31;1;3127701
3127701005012;98,935236;1,019688;0,045076;8321;3;31;1;3127701
3127701005013;98,431189;1,568811;0,000000;8322;3;31;1;3127701
3127800001001;24,504135;24,761505;50,734359;8323;3;31;15;3127800
3127909001001;38,228170;55,848130;5,923701;8324;3;31;5;3127909
3128006003001;68,794792;5,240290;25,964918;8325;3;31;4;3128006
3128006003002;31,903382;44,067480;24,029138;8326;3;31;6;3128006
3128105001001;23,902520;56,877637;19,219843;8327;3;31;11;3128105
3128204001001;27,800874;44,401925;27,797201;8328;3;31;7;3128204
3128253001001;19,351426;34,957713;45,690860;8329;3;31;13;3128253
3128303001001;36,166198;53,002741;10,831061;8330;3;31;5;3128303
3128402001001;36,203375;57,565955;6,230670;8331;3;31;5;3128402
3128501001001;38,083243;51,750044;10,166713;8332;3;31;5;3128501
3128600001001;18,895631;58,262801;22,841568;8333;3;31;11;3128600
3128709003001;42,675334;38,634931;18,689734;8334;3;31;6;3128709
3128709003002;86,848145;13,151855;0,000000;8335;3;31;1;3128709
3128808001001;39,297724;57,694934;3,007343;8336;3;31;5;3128808
3128907001001;24,005072;57,350243;18,644685;8337;3;31;11;3128907
3129004001001;33,417157;62,659419;3,923424;8338;3;31;5;3129004
3129103001001;20,656498;69,177734;10,165768;8339;3;31;11;3129103
3129202001001;24,359461;69,350538;6,290002;8340;3;31;11;3129202
3129301001001;34,881613;48,085850;17,032537;8341;3;31;6;3129301
3129400001001;36,532057;56,992727;6,475216;8342;3;31;5;3129400
3129509001001;26,489059;57,065607;16,445334;8343;3;31;5;3129509
3129608001001;25,343374;48,348526;26,308100;8344;3;31;7;3129608
3129657001001;18,444371;37,642591;43,913038;8345;3;31;13;3129657
3129707001001;24,624143;64,144336;11,231521;8346;3;31;11;3129707
3129806003001;99,737349;0,262651;0,000000;8347;3;31;1;3129806
3129806003002;98,950381;0,846064;0,203555;8348;3;31;1;3129806
3129806003003;99,436417;0,563583;0,000000;8349;3;31;1;3129806
3129806003004;99,816986;0,183014;0,000000;8350;3;31;1;3129806
3129806003005;96,656812;2,277944;1,065243;8351;3;31;1;3129806
3129806003006;95,690565;4,185590;0,123844;8352;3;31;1;3129806
3129806003007;43,497777;42,938043;13,564181;8353;3;31;6;3129806
3129806003008;99,020213;0,979787;0,000000;8354;3;31;1;3129806
3129905001001;30,076369;53,458362;16,465269;8355;3;31;5;3129905
3130002001001;27,451610;61,428792;11,119598;8356;3;31;5;3130002
3130051001001;24,342970;48,356612;27,300419;8357;3;31;13;3130051
3130101003001;43,066869;44,625429;12,307701;8358;3;31;6;3130101
3130101003002;49,361919;43,825035;6,813046;8359;3;31;6;3130101
3130200001001;41,449721;50,733874;7,816405;8360;3;31;5;3130200
3130309001001;32,800892;55,520837;11,678270;8361;3;31;5;3130309
3130408001001;47,877953;33,036202;19,085845;8362;3;31;6;3130408
3130507001001;20,985279;58,796240;20,218481;8363;3;31;11;3130507
3130556001001;20,570510;75,566112;3,863379;8364;3;31;10;3130556
3130606001001;33,889734;51,323317;14,786949;8365;3;31;5;3130606
3130655001001;19,777921;32,984642;47,237437;8366;3;31;13;3130655
3130705001001;21,395075;68,921820;9,683105;8367;3;31;11;3130705
3130804001001;22,150301;69,437906;8,411793;8368;3;31;11;3130804
3130903001001;30,570045;63,322479;6,107476;8369;3;31;5;3130903
3131000001001;37,438986;44,529388;18,031626;8370;3;31;6;3131000
3131109001001;26,788874;57,738676;15,472451;8371;3;31;5;3131109
3131158001001;52,592583;24,778391;22,629026;8372;3;31;3;3131158
3131208001001;35,545768;54,263076;10,191156;8373;3;31;5;3131208
3131307005001;96,830786;0,938476;2,230738;8374;3;31;1;3131307
3131307005002;90,723755;0,604067;8,672178;8375;3;31;1;3131307
3131307005003;95,743378;0,419839;3,836783;8376;3;31;1;3131307
3131307005004;99,754167;0,245833;0,000000;8377;3;31;1;3131307
3131307005005;99,644532;0,355468;0,000000;8378;3;31;1;3131307
3131307005006;99,916745;0,083255;0,000000;8379;3;31;1;3131307
3131307005007;99,457627;0,492419;0,049954;8380;3;31;1;3131307
3131307005008;99,758266;0,241734;0,000000;8381;3;31;1;3131307
3131307005009;99,369272;0,630728;0,000000;8382;3;31;1;3131307
3131307005010;99,538976;0,198821;0,262203;8383;3;31;1;3131307
3131307005011;54,345228;19,657830;25,996942;8384;3;31;4;3131307
3131307005012;96,428961;0,120482;3,450557;8385;3;31;1;3131307
3131406001001;31,353471;65,578699;3,067829;8386;3;31;5;3131406
3131505001001;28,459662;59,624618;11,915720;8387;3;31;5;3131505
3131604001001;26,136916;64,981998;8,881086;8388;3;31;5;3131604
3131703003001;32,691816;35,022770;32,285414;8389;3;31;7;3131703
3131703003002;97,664299;2,270521;0,065180;8390;3;31;1;3131703
3131703003003;98,350623;1,649377;0,000000;8391;3;31;1;3131703
3131703003004;97,924563;1,930126;0,145310;8392;3;31;1;3131703
3131703003005;98,280388;1,699421;0,020191;8393;3;31;1;3131703
3131802001001;37,788846;58,624863;3,586291;8394;3;31;5;3131802
3131901003001;42,452603;17,953298;39,594098;8395;3;31;8;3131901
3131901003002;91,383823;1,352911;7,263265;8396;3;31;1;3131901
3132008001001;18,271186;30,083642;51,645172;8397;3;31;14;3132008
3132107001001;27,400372;40,472956;32,126672;8398;3;31;7;3132107
3132206001001;39,298479;44,979771;15,721750;8399;3;31;6;3132206
3132305001001;20,995645;53,796477;25,207879;8400;3;31;12;3132305
3132404003001;63,741031;36,258969;0,000000;8401;3;31;2;3132404
3132404003002;47,670613;39,310975;13,018413;8402;3;31;6;3132404
3132404003003;87,334470;12,665530;0,000000;8403;3;31;1;3132404
3132404003004;99,318857;0,673347;0,007796;8404;3;31;1;3132404
3132503003001;18,449741;38,415609;43,134650;8405;3;31;13;3132503
3132503003002;89,531725;8,027144;2,441131;8406;3;31;1;3132503
3132602001001;36,013864;60,909233;3,076903;8407;3;31;5;3132602
3132701001001;30,794282;48,375174;20,830544;8408;3;31;6;3132701
3132800001001;27,308181;40,247547;32,444272;8409;3;31;7;3132800
3132909001001;23,866127;67,092017;9,041855;8410;3;31;11;3132909
3133006001001;33,629539;44,349642;22,020819;8411;3;31;6;3133006
3133105001001;43,563946;46,327913;10,108142;8412;3;31;6;3133105
3133204001001;33,623925;63,032165;3,343910;8413;3;31;5;3133204
3133303001001;36,954839;27,713528;35,331632;8414;3;31;7;3133303
3133402001001;30,020246;64,776665;5,203089;8415;3;31;5;3133402
3133501001001;34,838917;49,689820;15,471263;8416;3;31;6;3133501
3133600001001;41,269268;52,534666;6,196065;8417;3;31;5;3133600
3133709001001;42,628726;40,157789;17,213485;8418;3;31;6;3133709
3133758001001;47,482785;45,979786;6,537429;8419;3;31;6;3133758
3133808003001;99,020244;0,979756;0,000000;8420;3;31;1;3133808
3133808003002;98,316405;1,581574;0,102021;8421;3;31;1;3133808
3133808003003;98,666244;0,914387;0,419369;8422;3;31;1;3133808
3133808003004;44,700627;47,814317;7,485056;8423;3;31;6;3133808
3133907001001;30,846948;60,631633;8,521420;8424;3;31;5;3133907
3134004001001;21,086471;38,034945;40,878585;8425;3;31;13;3134004
3134103001001;22,136296;64,594391;13,269313;8426;3;31;11;3134103
3134202003001;62,929734;37,070266;0,000000;8427;3;31;2;3134202
3134202003002;68,084994;3,418931;28,496075;8428;3;31;4;3134202
3134202003003;96,543300;3,239735;0,216965;8429;3;31;1;3134202
3134202003004;31,308789;60,675074;8,016137;8430;3;31;5;3134202
3134202003005;96,522729;3,399262;0,078009;8431;3;31;1;3134202
3134202003006;97,069109;2,811047;0,119844;8432;3;31;1;3134202
3134301001001;37,295543;42,257371;20,447085;8433;3;31;6;3134301
3134400003001;95,884328;4,036354;0,079318;8434;3;31;1;3134400
3134400003002;37,056139;59,865845;3,078016;8435;3;31;5;3134400
3134509001001;30,291028;59,043701;10,665271;8436;3;31;5;3134509
3134608001001;35,841762;20,653898;43,504340;8437;3;31;8;3134608
3134707001001;27,052730;65,517174;7,430096;8438;3;31;5;3134707
3134806001001;22,373434;61,138604;16,487961;8439;3;31;11;3134806
3134905001001;38,623082;46,496975;14,879943;8440;3;31;6;3134905
3135001001001;45,046689;34,713508;20,239803;8441;3;31;6;3135001
3135050003001;21,672693;64,455077;13,872230;8442;3;31;11;3135050
3135050003002;25,792517;49,820664;24,386819;8443;3;31;6;3135050
3135076001001;25,998878;59,127252;14,873870;8444;3;31;5;3135076
3135100003001;29,061641;49,775770;21,162589;8445;3;31;6;3135100
3135100003002;67,768303;32,108417;0,123281;8446;3;31;2;3135100
3135100003003;47,467904;48,041379;4,490717;8447;3;31;6;3135100
3135209003001;51,520250;20,682482;27,797268;8448;3;31;4;3135209
3135209003002;19,487193;35,624129;44,888678;8449;3;31;13;3135209
3135308001001;46,718844;49,269306;4,011850;8450;3;31;6;3135308
3135357001001;23,289503;39,839652;36,870845;8451;3;31;13;3135357
3135407001001;45,518846;33,401136;21,080018;8452;3;31;6;3135407
3135456001001;25,293547;29,561409;45,145044;8453;3;31;7;3135456
3135506001001;26,406925;61,339583;12,253492;8454;3;31;5;3135506
3135605001001;25,114226;31,736181;43,149594;8455;3;31;7;3135605
3135704001001;28,134529;49,624416;22,241055;8456;3;31;6;3135704
3135803001001;25,874447;43,304491;30,821063;8457;3;31;7;3135803
3135902001001;26,423969;69,089703;4,486329;8458;3;31;5;3135902
3136009001001;24,558490;51,366502;24,075008;8459;3;31;11;3136009
3136108001001;34,634146;48,444320;16,921534;8460;3;31;6;3136108
3136207003001;78,857816;0,758140;20,384044;8461;3;31;1;3136207
3136207003002;97,474507;1,070303;1,455190;8462;3;31;1;3136207
3136207003003;60,223347;30,873685;8,902968;8463;3;31;2;3136207
3136306003001;19,760238;45,829318;34,410444;8464;3;31;13;3136306
3136306003002;86,209451;5,745181;8,045368;8465;3;31;1;3136306
3136405001001;25,616808;28,895808;45,487384;8466;3;31;7;3136405
3136504001001;28,715162;55,132252;16,152585;8467;3;31;5;3136504
3136520001001;17,372116;38,897358;43,730526;8468;3;31;13;3136520
3136553001001;27,307319;58,174034;14,518646;8469;3;31;5;3136553
3136579001001;15,451758;27,481173;57,067069;8470;3;31;14;3136579
3136603001001;38,503672;47,716254;13,780074;8471;3;31;6;3136603
3136652001001;82,101357;14,360411;3,538232;8472;3;31;1;3136652
3136702005001;48,739116;38,875813;12,385071;8473;3;31;6;3136702
3136702005002;67,978420;31,831940;0,189640;8474;3;31;2;3136702
3136702005003;98,992757;0,614776;0,392467;8475;3;31;1;3136702
3136702005004;70,746235;29,116145;0,137620;8476;3;31;2;3136702
3136702005005;99,873413;0,126587;0,000000;8477;3;31;1;3136702
3136702005006;99,731294;0,268706;0,000000;8478;3;31;1;3136702
3136702005007;99,627550;0,372450;0,000000;8479;3;31;1;3136702
3136702005008;99,129976;0,870024;0,000000;8480;3;31;1;3136702
3136702005009;99,623016;0,376984;0,000000;8481;3;31;1;3136702
3136702005010;53,073492;39,288924;7,637584;8482;3;31;2;3136702
3136702005011;97,876177;0,778421;1,345402;8483;3;31;1;3136702
3136702005012;95,029272;0,925979;4,044749;8484;3;31;1;3136702
3136702005013;61,746510;33,274965;4,978525;8485;3;31;2;3136702
3136702005014;49,813818;35,129448;15,056734;8486;3;31;6;3136702
3136801001001;24,670585;56,475309;18,854106;8487;3;31;11;3136801
3136900001001;25,463903;62,905802;11,630295;8488;3;31;5;3136900
3136959001001;23,831870;40,974381;35,193749;8489;3;31;13;3136959
3137007001001;18,207786;47,850353;33,941861;8490;3;31;13;3137007
3137106001001;20,813000;45,332839;33,854160;8491;3;31;13;3137106
3137205003001;40,777854;51,484020;7,738126;8492;3;31;5;3137205
3137205003002;97,090279;2,857000;0,052721;8493;3;31;1;3137205
3137304001001;25,589632;41,707606;32,702762;8494;3;31;7;3137304
3137403001001;31,218027;61,624382;7,157590;8495;3;31;5;3137403
3137502001001;23,366661;55,556468;21,076871;8496;3;31;11;3137502
3137536001001;20,953924;56,216159;22,829917;8497;3;31;11;3137536
3137601003001;50,392422;45,151742;4,455836;8498;3;31;2;3137601
3137601003002;96,283670;2,206638;1,509692;8499;3;31;1;3137601
3137700001001;25,904045;61,834851;12,261104;8500;3;31;5;3137700
3137809001001;37,736168;54,656327;7,607505;8501;3;31;5;3137809
3137908001001;36,985478;33,537021;29,477501;8502;3;31;7;3137908
3138005001001;36,039280;56,803305;7,157415;8503;3;31;5;3138005
3138104001001;20,523480;28,326136;51,150384;8504;3;31;14;3138104
3138203003001;93,549588;6,450412;0,000000;8505;3;31;1;3138203
3138203003002;97,946556;1,952296;0,101148;8506;3;31;1;3138203
3138203003003;84,522264;15,289510;0,188226;8507;3;31;1;3138203
3138203003004;39,481611;47,077765;13,440624;8508;3;31;6;3138203
3138203003005;98,264714;1,735286;0,000000;8509;3;31;1;3138203
3138302001001;27,309683;53,045078;19,645239;8510;3;31;5;3138302
3138351001001;33,275346;22,139922;44,584732;8511;3;31;8;3138351
3138401003001;37,508076;53,609336;8,882588;8512;3;31;5;3138401
3138401003002;97,896356;1,839530;0,264114;8513;3;31;1;3138401
3138500001001;30,973092;52,363500;16,663408;8514;3;31;5;3138500
3138609001001;36,146244;53,693839;10,159917;8515;3;31;5;3138609
3138625001001;32,978185;61,157966;5,863848;8516;3;31;5;3138625
3138658001001;27,729834;30,342636;41,927530;8517;3;31;7;3138658
3138674001001;16,412971;68,103758;15,483272;8518;3;31;11;3138674
3138682001001;21,338208;40,431909;38,229883;8519;3;31;13;3138682
3138708001001;24,138277;59,665319;16,196404;8520;3;31;11;3138708
3138807001001;34,707497;56,859558;8,432944;8521;3;31;5;3138807
3138906001001;32,497354;61,266330;6,236317;8522;3;31;5;3138906
3139003003001;21,846566;65,378931;12,774503;8523;3;31;11;3139003
3139003003002;52,521207;40,488791;6,990002;8524;3;31;2;3139003
3139102001001;27,215048;64,503326;8,281627;8525;3;31;5;3139102
3139201001001;27,384694;53,505879;19,109428;8526;3;31;5;3139201
3139250001001;23,790498;47,770681;28,438820;8527;3;31;13;3139250
3139300001001;27,989485;34,289097;37,721418;8528;3;31;7;3139300
3139409003001;97,764402;2,235598;0,000000;8529;3;31;1;3139409
3139409003002;24,022866;69,798339;6,178796;8530;3;31;11;3139409
3139409003003;48,884373;45,548277;5,567350;8531;3;31;6;3139409
3139508001001;37,138183;57,660239;5,201577;8532;3;31;5;3139508
3139607003001;47,404068;43,025811;9,570121;8533;3;31;6;3139607
3139607003002;32,877727;58,251868;8,870405;8534;3;31;5;3139607
3139706001001;35,373790;52,968351;11,657858;8535;3;31;5;3139706
3139805001001;32,439320;54,096709;13,463972;8536;3;31;5;3139805
3139904001001;40,766673;53,553211;5,680116;8537;3;31;5;3139904
3140001003001;84,223711;2,441363;13,334927;8538;3;31;1;3140001
3140001003002;40,469722;25,681696;33,848582;8539;3;31;7;3140001
3140100001001;29,816743;61,816919;8,366338;8540;3;31;5;3140100
3140159001001;46,791058;45,918013;7,290929;8541;3;31;6;3140159
3140209001001;35,464246;54,540283;9,995470;8542;3;31;5;3140209
3140308001001;33,623348;27,882573;38,494079;8543;3;31;7;3140308
3140407001001;28,269309;51,798634;19,932057;8544;3;31;5;3140407
3140506001001;33,653306;54,442177;11,904517;8545;3;31;5;3140506
3140530001001;25,964393;66,109054;7,926553;8546;3;31;5;3140530
3140555001001;23,235571;64,236122;12,528306;8547;3;31;11;3140555
3140605001001;22,010376;47,513614;30,476010;8548;3;31;13;3140605
3140704003001;66,513063;5,550426;27,936510;8549;3;31;4;3140704
3140704003002;40,603519;44,132798;15,263683;8550;3;31;6;3140704
3140803001001;52,584514;37,582480;9,833006;8551;3;31;2;3140803
3140852001001;21,555777;53,312693;25,131529;8552;3;31;12;3140852
3140902001001;28,778189;62,195627;9,026185;8553;3;31;5;3140902
3141009001001;28,964908;45,467869;25,567223;8554;3;31;7;3141009
3141108003001;67,508139;28,874383;3,617478;8555;3;31;2;3141108
3141207001001;27,724648;57,611115;14,664237;8556;3;31;5;3141207
3141306001001;16,377907;55,505370;28,116723;8557;3;31;12;3141306
3141405001001;32,002008;34,496143;33,501849;8558;3;31;7;3141405
3141504001001;28,685345;63,528895;7,785760;8559;3;31;5;3141504
3141603001001;33,450587;50,150024;16,399389;8560;3;31;5;3141603
3141702001001;34,842051;40,754445;24,403504;8561;3;31;6;3141702
3141801001001;30,605735;24,805547;44,588719;8562;3;31;8;3141801
3141900001001;30,926606;50,848112;18,225282;8563;3;31;5;3141900
3142007001001;25,621271;37,478008;36,900721;8564;3;31;7;3142007
3142106001001;30,156624;64,806395;5,036980;8565;3;31;5;3142106
3142205001001;39,275344;56,367861;4,356795;8566;3;31;5;3142205
3142254001001;19,271514;39,505494;41,222992;8567;3;31;13;3142254
3142304001001;43,024527;45,278512;11,696961;8568;3;31;6;3142304
3142403001001;38,269924;50,956809;10,773267;8569;3;31;5;3142403
3142502001001;24,673649;39,869143;35,457209;8570;3;31;13;3142502
3142601001001;28,841116;62,018532;9,140352;8571;3;31;5;3142601
3142700001001;24,183119;46,106794;29,710087;8572;3;31;13;3142700
3142809001001;27,814831;66,538420;5,646750;8573;3;31;5;3142809
3142908001001;27,417508;42,508118;30,074374;8574;3;31;7;3142908
3143005001001;24,771472;56,782748;18,445780;8575;3;31;11;3143005
3143104003001;91,490284;8,179321;0,330396;8576;3;31;1;3143104
3143104003002;28,898563;51,867921;19,233516;8577;3;31;5;3143104
3143153001001;23,482647;40,422692;36,094660;8578;3;31;13;3143153
3143203001001;31,612602;62,557841;5,829558;8579;3;31;5;3143203
3143302005001;97,740579;2,259421;0,000000;8580;3;31;1;3143302
3143302005002;98,720622;1,163413;0,115965;8581;3;31;1;3143302
3143302005003;99,150582;0,849418;0,000000;8582;3;31;1;3143302
3143302005004;98,142515;1,857485;0,000000;8583;3;31;1;3143302
3143302005005;94,710654;1,632426;3,656920;8584;3;31;1;3143302
3143302005006;97,957827;2,042173;0,000000;8585;3;31;1;3143302
3143302005007;99,163513;0,559693;0,276795;8586;3;31;1;3143302
3143302005008;99,707636;0,292364;0,000000;8587;3;31;1;3143302
3143302005009;99,620775;0,379225;0,000000;8588;3;31;1;3143302
3143302005010;99,007589;0,992411;0,000000;8589;3;31;1;3143302
3143302005011;99,181506;0,818494;0,000000;8590;3;31;1;3143302
3143302005012;91,928676;1,754160;6,317164;8591;3;31;1;3143302
3143302005013;99,378125;0,621875;0,000000;8592;3;31;1;3143302
3143302005014;99,387320;0,511496;0,101184;8593;3;31;1;3143302
3143302005015;99,127614;0,872386;0,000000;8594;3;31;1;3143302
3143302005016;98,977508;0,960891;0,061601;8595;3;31;1;3143302
3143302005017;99,118632;0,881368;0,000000;8596;3;31;1;3143302
3143302005018;98,913399;1,034778;0,051822;8597;3;31;1;3143302
3143302005019;95,847425;1,009026;3,143550;8598;3;31;1;3143302
3143302005020;98,552598;1,290890;0,156512;8599;3;31;1;3143302
3143302005021;85,446433;1,120431;13,433136;8600;3;31;1;3143302
3143302005022;17,865966;49,227560;32,906474;8601;3;31;13;3143302
3143401001001;38,580923;52,962363;8,456714;8602;3;31;5;3143401
3143450001001;16,804905;34,054370;49,140725;8603;3;31;13;3143450
3143500001001;28,561156;43,216348;28,222496;8604;3;31;7;3143500
3143609001001;20,209156;47,437357;32,353487;8605;3;31;13;3143609
3143708001001;29,654620;21,768326;48,577054;8606;3;31;8;3143708
3143807001001;28,208395;63,409479;8,382126;8607;3;31;5;3143807
3143906003001;92,446434;7,467301;0,086265;8608;3;31;1;3143906
3143906003002;30,098832;64,021857;5,879310;8609;3;31;5;3143906
3143906003003;98,675565;1,324435;0,000000;8610;3;31;1;3143906
3143906003004;99,441627;0,558373;0,000000;8611;3;31;1;3143906
3143906003005;51,346324;41,573795;7,079880;8612;3;31;2;3143906
3144003003001;26,817304;63,718338;9,464358;8613;3;31;5;3144003
3144003003002;22,394650;68,267216;9,338134;8614;3;31;11;3144003
3144102001001;32,958032;51,669634;15,372334;8615;3;31;5;3144102
3144201001001;29,453832;62,538475;8,007693;8616;3;31;5;3144201
3144300003001;97,541285;1,962992;0,495724;8617;3;31;1;3144300
3144300003002;34,174610;60,209063;5,616327;8618;3;31;5;3144300
3144359001001;43,275050;43,160683;13,564268;8619;3;31;6;3144359
3144375001001;25,627736;50,509817;23,862448;8620;3;31;5;3144375
3144409001001;24,228199;62,354519;13,417282;8621;3;31;11;3144409
3144508001001;33,916565;57,673567;8,409868;8622;3;31;5;3144508
3144607001001;27,604987;57,700680;14,694333;8623;3;31;5;3144607
3144656001001;25,145505;36,234435;38,620060;8624;3;31;7;3144656
3144672001001;21,811393;70,368025;7,820582;8625;3;31;11;3144672
3144706001001;46,315573;33,803449;19,880979;8626;3;31;6;3144706
3144805003001;73,091316;1,209615;25,699069;8627;3;31;4;3144805
3144805003002;73,493739;1,401188;25,105073;8628;3;31;4;3144805
3144805003003;78,697394;0,509222;20,793384;8629;3;31;1;3144805
3144805003004;44,128092;1,377676;54,494232;8630;3;31;9;3144805
3144904001001;29,867462;69,961304;0,171234;8631;3;31;5;3144904
3145000001001;32,255909;54,207763;13,536328;8632;3;31;5;3145000
3145059001001;35,957034;55,454238;8,588728;8633;3;31;5;3145059
3145109001001;18,274551;68,897412;12,828037;8634;3;31;11;3145109
3145208003001;99,307388;0,597321;0,095291;8635;3;31;1;3145208
3145208003002;42,397174;40,638436;16,964391;8636;3;31;6;3145208
3145208003003;99,408259;0,531126;0,060615;8637;3;31;1;3145208
3145208003004;99,298209;0,655761;0,046030;8638;3;31;1;3145208
3145307001001;21,175195;35,685456;43,139349;8639;3;31;13;3145307
3145356001001;24,651296;61,958275;13,390429;8640;3;31;11;3145356
3145372001001;23,944925;37,643028;38,412047;8641;3;31;13;3145372
3145406001001;28,692506;54,558402;16,749092;8642;3;31;5;3145406
3145455001001;17,226756;25,443703;57,329541;8643;3;31;14;3145455
3145505001001;31,944255;61,173352;6,882393;8644;3;31;5;3145505
3145604003001;93,351550;6,648450;0,000000;8645;3;31;1;3145604
3145604003002;35,765814;47,911153;16,323033;8646;3;31;6;3145604
3145703001001;34,492813;59,491131;6,016056;8647;3;31;5;3145703
3145802001001;27,187740;54,436560;18,375700;8648;3;31;5;3145802
3145851001001;33,418047;44,840888;21,741065;8649;3;31;6;3145851
3145877001001;26,673089;71,018154;2,308756;8650;3;31;5;3145877
3145901003001;93,415752;0,744172;5,840076;8651;3;31;1;3145901
3145901003002;46,632095;24,651210;28,716694;8652;3;31;8;3145901
3146008003001;31,350594;60,932591;7,716815;8653;3;31;5;3146008
3146008003002;42,334747;43,268816;14,396437;8654;3;31;6;3146008
3146107003001;45,020505;13,518264;41,461231;8655;3;31;8;3146107
3146107003002;45,019479;6,771613;48,208907;8656;3;31;8;3146107
3146206001001;29,408801;50,179848;20,411352;8657;3;31;5;3146206
3146255001001;18,114683;30,673331;51,211986;8658;3;31;14;3146255
3146305001001;34,202744;33,124372;32,672884;8659;3;31;7;3146305
3146404001001;27,415336;43,639252;28,945413;8660;3;31;7;3146404
